Recording	Participant	TOI	Interval	Bin	Bin_duration	Category	AOI	Category	Decision	Total_duration_of_fixations
Recording3	Participant 3	Oat cookies	1	1	1000	Dessert	Ingredients	Ingredients		0
Recording3	Participant 3	Oat cookies	1	2	1000	Dessert	Ingredients	Ingredients		0
Recording3	Participant 3	Oat cookies	1	3	1000	Dessert	Ingredients	Ingredients		0
Recording3	Participant 3	Oat cookies	1	4	1000	Dessert	Ingredients	Ingredients		0
Recording3	Participant 3	Oat cookies	1	5	1000	Dessert	Ingredients	Ingredients		0
Recording3	Participant 3	Oat cookies	1	6	1000	Dessert	Ingredients	Ingredients		0
Recording3	Participant 3	Oat cookies	1	7	1000	Dessert	Ingredients	Ingredients		0
Recording3	Participant 3	Oat cookies	1	8	1000	Dessert	Ingredients	Ingredients		0
Recording3	Participant 3	Oat cookies	1	9	1000	Dessert	Ingredients	Ingredients		0
Recording3	Participant 3	Oat cookies	1	10	1000	Dessert	Ingredients	Ingredients		0
Recording3	Participant 3	Oat cookies	1	11	1000	Dessert	Ingredients	Ingredients		0
Recording3	Participant 3	Oat cookies	1	12	1000	Dessert	Ingredients	Ingredients		581
Recording3	Participant 3	Oat cookies	1	13	1000	Dessert	Ingredients	Ingredients		952
Recording3	Participant 3	Oat cookies	1	14	1000	Dessert	Ingredients	Ingredients		868
Recording3	Participant 3	Oat cookies	1	15	1000	Dessert	Ingredients	Ingredients		960
Recording3	Participant 3	Oat cookies	1	16	1000	Dessert	Ingredients	Ingredients		924
Recording3	Participant 3	Oat cookies	1	17	1000	Dessert	Ingredients	Ingredients		912
Recording3	Participant 3	Oat cookies	1	18	1000	Dessert	Ingredients	Ingredients		936
Recording3	Participant 3	Oat cookies	1	19	1000	Dessert	Ingredients	Ingredients		944
Recording3	Participant 3	Oat cookies	1	20	1000	Dessert	Ingredients	Ingredients		932
Recording3	Participant 3	Oat cookies	1	21	1000	Dessert	Ingredients	Ingredients		519
Recording3	Participant 3	Oat cookies	1	22	1000	Dessert	Ingredients	Ingredients		0
Recording3	Participant 3	Oat cookies	1	23	1000	Dessert	Ingredients	Ingredients		0
Recording3	Participant 3	Oat cookies	1	24	1000	Dessert	Ingredients	Ingredients		553
Recording3	Participant 3	Oat cookies	1	25	224	Dessert	Ingredients	Ingredients		196
Recording3	Participant 3	Oat cookies	1	1	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Oat cookies	1	2	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Oat cookies	1	3	1000	Dessert	Nutrition Label	Nutrition Label		829
Recording3	Participant 3	Oat cookies	1	4	1000	Dessert	Nutrition Label	Nutrition Label		960
Recording3	Participant 3	Oat cookies	1	5	1000	Dessert	Nutrition Label	Nutrition Label		932
Recording3	Participant 3	Oat cookies	1	6	1000	Dessert	Nutrition Label	Nutrition Label		876
Recording3	Participant 3	Oat cookies	1	7	1000	Dessert	Nutrition Label	Nutrition Label		868
Recording3	Participant 3	Oat cookies	1	8	1000	Dessert	Nutrition Label	Nutrition Label		948
Recording3	Participant 3	Oat cookies	1	9	1000	Dessert	Nutrition Label	Nutrition Label		924
Recording3	Participant 3	Oat cookies	1	10	1000	Dessert	Nutrition Label	Nutrition Label		900
Recording3	Participant 3	Oat cookies	1	11	1000	Dessert	Nutrition Label	Nutrition Label		936
Recording3	Participant 3	Oat cookies	1	12	1000	Dessert	Nutrition Label	Nutrition Label		251
Recording3	Participant 3	Oat cookies	1	13	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Oat cookies	1	14	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Oat cookies	1	15	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Oat cookies	1	16	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Oat cookies	1	17	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Oat cookies	1	18	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Oat cookies	1	19	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Oat cookies	1	20	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Oat cookies	1	21	1000	Dessert	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Oat cookies	1	22	1000	Dessert	Nutrition Label	Nutrition Label		357
Recording3	Participant 3	Oat cookies	1	23	1000	Dessert	Nutrition Label	Nutrition Label		900
Recording3	Participant 3	Oat cookies	1	24	1000	Dessert	Nutrition Label	Nutrition Label		79
Recording3	Participant 3	Oat cookies	1	25	224	Dessert	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Oat cookies	1	1	1000	Dessert	Picture	Picture		387
Recording3	Participant 3	Oat cookies	1	2	1000	Dessert	Picture	Picture		521
Recording3	Participant 3	Oat cookies	1	3	1000	Dessert	Picture	Picture		35
Recording3	Participant 3	Oat cookies	1	4	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	5	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	6	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	7	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	8	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	9	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	10	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	11	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	12	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	13	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	14	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	15	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	16	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	17	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	18	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	19	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	20	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	21	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	22	1000	Dessert	Picture	Picture		420
Recording3	Participant 3	Oat cookies	1	23	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	24	1000	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	25	224	Dessert	Picture	Picture		0
Recording3	Participant 3	Oat cookies	1	1	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	2	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	3	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	4	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	5	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	6	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	7	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	8	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	9	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	10	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	11	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	12	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	13	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	14	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	15	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	16	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	17	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	18	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	19	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	20	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	21	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	22	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	23	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	24	1000	Dessert	Price	Price		0
Recording3	Participant 3	Oat cookies	1	25	224	Dessert	Price	Price		0
Recording3	Participant 3	Pistachios	1	1	1000	Snack	I would buy		I would buy	156
Recording3	Participant 3	Pistachios	1	2	1000	Snack	I would buy		I would buy	0
Recording3	Participant 3	Pistachios	1	3	1000	Snack	I would buy		I would buy	0
Recording3	Participant 3	Pistachios	1	4	1000	Snack	I would buy		I would buy	0
Recording3	Participant 3	Pistachios	1	5	1000	Snack	I would buy		I would buy	0
Recording3	Participant 3	Pistachios	1	6	1000	Snack	I would buy		I would buy	0
Recording3	Participant 3	Pistachios	1	7	1000	Snack	I would buy		I would buy	0
Recording3	Participant 3	Pistachios	1	8	1000	Snack	I would buy		I would buy	140
Recording3	Participant 3	Pistachios	1	9	792	Snack	I would buy		I would buy	0
Recording3	Participant 3	Pistachios	1	1	1000	Snack	I would not buy		I would not buy	0
Recording3	Participant 3	Pistachios	1	2	1000	Snack	I would not buy		I would not buy	0
Recording3	Participant 3	Pistachios	1	3	1000	Snack	I would not buy		I would not buy	0
Recording3	Participant 3	Pistachios	1	4	1000	Snack	I would not buy		I would not buy	0
Recording3	Participant 3	Pistachios	1	5	1000	Snack	I would not buy		I would not buy	0
Recording3	Participant 3	Pistachios	1	6	1000	Snack	I would not buy		I would not buy	0
Recording3	Participant 3	Pistachios	1	7	1000	Snack	I would not buy		I would not buy	0
Recording3	Participant 3	Pistachios	1	8	1000	Snack	I would not buy		I would not buy	0
Recording3	Participant 3	Pistachios	1	9	792	Snack	I would not buy		I would not buy	0
Recording3	Participant 3	Pistachios	1	1	1000	Snack	Ingredients	Ingredients		0
Recording3	Participant 3	Pistachios	1	2	1000	Snack	Ingredients	Ingredients		572
Recording3	Participant 3	Pistachios	1	3	1000	Snack	Ingredients	Ingredients		0
Recording3	Participant 3	Pistachios	1	4	1000	Snack	Ingredients	Ingredients		0
Recording3	Participant 3	Pistachios	1	5	1000	Snack	Ingredients	Ingredients		0
Recording3	Participant 3	Pistachios	1	6	1000	Snack	Ingredients	Ingredients		0
Recording3	Participant 3	Pistachios	1	7	1000	Snack	Ingredients	Ingredients		0
Recording3	Participant 3	Pistachios	1	8	1000	Snack	Ingredients	Ingredients		0
Recording3	Participant 3	Pistachios	1	9	792	Snack	Ingredients	Ingredients		0
Recording3	Participant 3	Pistachios	1	1	1000	Snack	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Pistachios	1	2	1000	Snack	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Pistachios	1	3	1000	Snack	Nutrition Label	Nutrition Label		761
Recording3	Participant 3	Pistachios	1	4	1000	Snack	Nutrition Label	Nutrition Label		880
Recording3	Participant 3	Pistachios	1	5	1000	Snack	Nutrition Label	Nutrition Label		908
Recording3	Participant 3	Pistachios	1	6	1000	Snack	Nutrition Label	Nutrition Label		880
Recording3	Participant 3	Pistachios	1	7	1000	Snack	Nutrition Label	Nutrition Label		924
Recording3	Participant 3	Pistachios	1	8	1000	Snack	Nutrition Label	Nutrition Label		660
Recording3	Participant 3	Pistachios	1	9	792	Snack	Nutrition Label	Nutrition Label		704
Recording3	Participant 3	Pistachios	1	1	1000	Snack	Picture	Picture		195
Recording3	Participant 3	Pistachios	1	2	1000	Snack	Picture	Picture		68
Recording3	Participant 3	Pistachios	1	3	1000	Snack	Picture	Picture		64
Recording3	Participant 3	Pistachios	1	4	1000	Snack	Picture	Picture		0
Recording3	Participant 3	Pistachios	1	5	1000	Snack	Picture	Picture		0
Recording3	Participant 3	Pistachios	1	6	1000	Snack	Picture	Picture		0
Recording3	Participant 3	Pistachios	1	7	1000	Snack	Picture	Picture		0
Recording3	Participant 3	Pistachios	1	8	1000	Snack	Picture	Picture		0
Recording3	Participant 3	Pistachios	1	9	792	Snack	Picture	Picture		0
Recording3	Participant 3	Pistachios	1	1	1000	Snack	Price	Price		0
Recording3	Participant 3	Pistachios	1	2	1000	Snack	Price	Price		148
Recording3	Participant 3	Pistachios	1	3	1000	Snack	Price	Price		0
Recording3	Participant 3	Pistachios	1	4	1000	Snack	Price	Price		0
Recording3	Participant 3	Pistachios	1	5	1000	Snack	Price	Price		0
Recording3	Participant 3	Pistachios	1	6	1000	Snack	Price	Price		0
Recording3	Participant 3	Pistachios	1	7	1000	Snack	Price	Price		0
Recording3	Participant 3	Pistachios	1	8	1000	Snack	Price	Price		0
Recording3	Participant 3	Pistachios	1	9	792	Snack	Price	Price		0
Recording3	Participant 3	Pizza	1	1	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	2	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	3	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	4	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	5	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	6	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	7	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	8	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	9	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	10	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	11	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	12	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	13	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	14	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	15	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	16	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	17	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	18	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	19	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	20	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	21	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	22	1000	Meal	I would buy		I would buy	184
Recording3	Participant 3	Pizza	1	23	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	24	1000	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	25	975	Meal	I would buy		I would buy	0
Recording3	Participant 3	Pizza	1	1	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	2	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	3	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	4	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	5	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	6	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	7	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	8	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	9	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	10	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	11	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	12	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	13	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	14	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	15	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	16	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	17	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	18	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	19	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	20	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	21	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	22	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	23	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	24	1000	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	25	975	Meal	I would not buy		I would not buy	0
Recording3	Participant 3	Pizza	1	1	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	2	1000	Meal	Ingredients	Ingredients		185
Recording3	Participant 3	Pizza	1	3	1000	Meal	Ingredients	Ingredients		363
Recording3	Participant 3	Pizza	1	4	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	5	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	6	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	7	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	8	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	9	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	10	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	11	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	12	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	13	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	14	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	15	1000	Meal	Ingredients	Ingredients		653
Recording3	Participant 3	Pizza	1	16	1000	Meal	Ingredients	Ingredients		908
Recording3	Participant 3	Pizza	1	17	1000	Meal	Ingredients	Ingredients		948
Recording3	Participant 3	Pizza	1	18	1000	Meal	Ingredients	Ingredients		964
Recording3	Participant 3	Pizza	1	19	1000	Meal	Ingredients	Ingredients		948
Recording3	Participant 3	Pizza	1	20	1000	Meal	Ingredients	Ingredients		904
Recording3	Participant 3	Pizza	1	21	1000	Meal	Ingredients	Ingredients		275
Recording3	Participant 3	Pizza	1	22	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	23	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	24	1000	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	25	975	Meal	Ingredients	Ingredients		0
Recording3	Participant 3	Pizza	1	1	1000	Meal	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Pizza	1	2	1000	Meal	Nutrition Label	Nutrition Label		0
Recording3	Participant 3	Pizza	1	3	1000	Meal	Nutrition Label	Nutrition Label		453
